student_id,name,department,year,phone,email,address,has_car,preferred_role,schedule_flexibility,rating
3040951,Nishith Luthra,Electronics,4,2145690473,shettyseher@example.com,"07, Keer Nagar
Moradabad-231641",False,Driver,5,4.8
59174556,Aayush Sharma,Chemical,3,07489360520,sarinpihu@example.org,"65/187
Bhatti Road
Thoothukudi-430115",True,Driver,3,4.8
6892626,Anay Sinha,Electrical,4,07426932933,tripathisaanvi@example.net,"H.No. 732, Kaur Road, Dhule-149303",True,Passenger,4,4.2
72091843,Kiaan Borde,Civil,2,04963964574,okashyap@example.org,"H.No. 763, Raman Marg
Rewa-816474",False,Passenger,3,3.7
33632474,Ayesha Sharaf,Electrical,4,+918498999232,zkibe@example.org,"99/792
Sami, Kolkata-141484",False,Driver,2,4.4
20020075,Pari Baria,Electronics,1,+914081239092,piyaratta@example.net,"H.No. 037
Sekhon Chowk, Durgapur 326423",False,Both,5,3.4
22767702,Aarush Vig,Computer Science,4,+916710463796,yuvraj-81@example.com,"H.No. 43, Dhar Road, Bathinda 135980",True,Both,2,4.7
23945870,Emir Kunda,Electronics,1,02181103197,mannatdate@example.net,"02/623
Krishnan Path
Kollam 845579",True,Both,1,3.5
66342336,Yasmin Samra,Computer Science,3,+915630186091,rajakiaan@example.org,"51/063
Khatri Road, Bhiwandi 595526",False,Passenger,3,4.1
3912973,Nishith Dayal,Mechanical,1,01644331823,krishsaini@example.com,"23/30
Dugar Nagar, Malda-145492",False,Both,3,3.3
80668664,Ojas Khare,Chemical,2,09379389704,chegde@example.org,"485, Jani Ganj, Sikar 370490",False,Passenger,4,3.8
58359297,Arhaan Warrior,Electrical,1,+917866669089,vivaan98@example.com,"229
Manne Chowk, Erode 210977",False,Driver,1,4.7
56498221,Advika Dugar,Computer Science,1,+910064620516,advik60@example.net,"18/368
Sha Nagar, Bhiwandi-011145",True,Passenger,4,3.4
64500688,Uthkarsh Raja,Civil,1,04111705354,anvi82@example.net,"98/916
Bail Ganj, Ajmer 570885",False,Driver,4,3.3
85172907,Dhanush Chacko,Chemical,2,03740814714,heerkamdar@example.net,"169, Chakraborty Chowk, Guntur-490237",False,Both,5,4.1
30507551,Neelofar Chaudhuri,Mechanical,3,+916648848848,chowdhurymanjari@example.org,"01, Mahal Nagar
Jamshedpur 940760",False,Passenger,3,4.2
39389640,Vardaniya Loyal,Mechanical,2,5905692038,anahihans@example.com,"08/317
Luthra
Ahmedabad 395652",True,Passenger,4,4.4
9285612,Nakul Kaur,Mechanical,2,+911489187037,mohanlalsha@example.org,"H.No. 10
Barman Marg
Farrukhabad-433284",False,Passenger,5,4.9
23577820,Tiya Vala,Civil,1,+911317049999,saksham39@example.org,"71/52, Bhavsar Path, Satara 679860",False,Passenger,5,4.0
56233038,Nehmat Devi,Computer Science,4,+914438523898,piyasoni@example.com,"00, Bail Road
Kolhapur 162876",True,Both,1,4.2
2016998,Yuvaan Chhabra,Mechanical,3,7432256586,uthkarsh76@example.com,"H.No. 144, Sanghvi Chowk
Sambhal-838408",True,Driver,3,3.3
56968606,Madhup Bhasin,Electronics,4,05226979000,somankavya@example.org,"95/86
Behl Marg
Kavali 465843",False,Passenger,5,4.3
67797265,Raunak Bedi,Chemical,3,+911564971522,raniaswaminathan@example.org,"H.No. 12, Zachariah Street
Kamarhati 856109",True,Driver,2,4.1
7323031,Prisha Joshi,Computer Science,3,05484851246,vanyachakrabarti@example.org,"227, Vaidya Chowk
Ghaziabad 550612",False,Driver,5,3.7
51774561,Sumer Sheth,Chemical,1,3551339301,pihu78@example.net,"95/676
Sura Ganj, Hindupur-798968",True,Both,5,4.8
30003947,Arnav Dass,Computer Science,4,04171541023,samairadani@example.org,"25, Chopra Marg
Loni 055034",True,Passenger,5,3.6
38764418,Yashvi Varghese,Electrical,3,6852837579,aaravraju@example.com,"79/69
D’Alia Road
Sultan Pur Majra-484505",True,Driver,3,3.4
2064375,Lagan Bakshi,Computer Science,4,+915123057177,csen@example.net,"72, Das Zila
Chennai-523936",True,Driver,1,4.3
99530539,Shayak Chauhan,Electrical,3,07691637210,dixitkanav@example.org,"62, Chowdhury Ganj
Nellore-255211",True,Driver,2,3.4
57849426,Ela Sagar,Civil,4,+910112932738,devifarhan@example.net,"66/53, Kaur Zila
Ajmer 025874",False,Driver,1,4.5
41672734,Tejas Bath,Electronics,2,09051085488,vyasvritika@example.com,"H.No. 82, Sen Path
Rewa-154512",False,Driver,5,4.0
42806044,Alia Grewal,Electrical,4,0182450953,ikalita@example.com,"73/93, Lata Circle
Eluru 004115",True,Driver,2,4.0
96452877,Tanya Subramaniam,Electrical,3,+918157212639,nishith66@example.org,"H.No. 07
Talwar Street
Thoothukudi 131955",True,Both,5,3.6
45220848,Vihaan Sen,Chemical,3,09735899221,navya92@example.com,"78/38
Bahl Marg, Kollam-214865",False,Passenger,1,4.7
75919199,Chirag Rajagopalan,Electronics,3,+910317578548,drishya75@example.org,"899, Tata Chowk, Jamalpur-601751",False,Passenger,1,4.8
8362405,Alia Wali,Electrical,4,00546629730,ladishaan@example.org,"H.No. 155
Dass Zila, Dindigul 905108",False,Passenger,5,3.6
68077215,Urvi Lanka,Computer Science,2,+913275133303,yasmin45@example.com,"H.No. 901
Seshadri Road
Dhule-011472",True,Both,5,4.3
56817523,Aarav Madan,Civil,4,05972347640,usuri@example.net,"44/26
Mann
Phagwara-346006",True,Both,2,3.3
77982290,Jhanvi Raj,Mechanical,2,+913119625788,raniatank@example.net,"11
Varma Zila, Saharanpur-830187",False,Driver,1,4.7
61248003,Badal Bora,Electrical,4,8682048086,trandhawa@example.org,"H.No. 46
Mani Nagar, Ballia 667365",False,Both,1,3.0
64601777,Vardaniya Lal,Mechanical,2,+917671968888,ivana31@example.com,"H.No. 634
Bajwa Zila
Machilipatnam-661890",True,Both,4,3.5
88313965,Pihu Kapur,Chemical,2,0658873831,jiya17@example.com,"067, Ganesh Road
Eluru 261862",True,Both,4,5.0
37261142,Anya Chandran,Computer Science,1,+911382532464,ytaneja@example.net,"05/99, Tak Marg
Ramgarh-119052",False,Driver,3,4.0
27756749,Saksham Bir,Computer Science,3,5927007508,biju27@example.org,"63
Keer Zila, Chapra-686210",True,Driver,1,3.5
62092799,Ivan Hayre,Electrical,1,03146983566,hanshbatra@example.net,"13
Agarwal Street, Vijayanagaram 173525",False,Passenger,4,4.0
7366427,Purab Khare,Mechanical,1,05845394541,surahansh@example.org,"02/775, Bhargava Zila, Ghaziabad 923849",True,Both,3,4.5
86702139,Badal Bhagat,Electrical,3,1278321321,dishani85@example.com,"40
Krishnan Road, Vijayawada-613098",False,Passenger,4,4.8
82716588,Abram Balakrishnan,Computer Science,2,9207500416,samijivin@example.org,"H.No. 19
Agarwal Street
Pudukkottai 963465",False,Passenger,1,3.4
16438089,Akarsh Srinivasan,Computer Science,1,+911373742098,zbains@example.org,"471
Brar Chowk, Ambarnath 418541",False,Passenger,1,4.9
20856311,Damini Dhawan,Computer Science,1,1647180860,mirayabora@example.net,"H.No. 000, Sinha Marg, Ongole-475982",False,Passenger,4,3.0
33322903,Nayantara Upadhyay,Electronics,3,0889896038,bzacharia@example.net,"07/25, Kalla Nagar
Suryapet-789399",True,Driver,2,3.3
33987982,Mamooty Kade,Mechanical,3,+912825377289,sagaryuvaan@example.org,"H.No. 388
Wali
Hospet-541272",True,Both,3,3.0
82489609,Miraan Sampath,Electronics,4,2501922508,ddatta@example.org,"95, Kade Circle
Pallavaram-971808",True,Driver,5,3.8
60723726,Rania Sehgal,Electronics,3,+916430974043,rkothari@example.org,"H.No. 03, Sathe Ganj
Aligarh 613557",False,Driver,4,3.3
57910053,Mannat Ganguly,Computer Science,4,04408536267,ramanathannishith@example.org,"H.No. 66, Balakrishnan Nagar, Amritsar-839369",False,Passenger,4,4.8
70572462,Tejas Hayre,Electronics,1,+916206916875,saanvikothari@example.com,"24/31, Kashyap
Serampore-011912",False,Both,3,4.5
72279993,Miraya Sandal,Computer Science,1,3576508458,acharyaanya@example.net,"68/84
Warrior Zila, Amravati-782022",False,Passenger,5,4.3
328168,Aaryahi Sane,Chemical,3,06574047237,goelsamarth@example.net,"83
Dani Circle, Bhopal-488592",False,Passenger,1,4.3
9985834,Divit Raj,Computer Science,4,03589795736,prerak33@example.com,"H.No. 90, Swamy Circle, Chandrapur-954901",False,Passenger,4,4.3
53150175,Yakshit Batra,Computer Science,4,05874684783,hunar70@example.com,"06/036, Kibe Ganj, Amaravati-403425",False,Driver,2,4.3
69377265,Renee Loyal,Electrical,4,1754965980,vardaniya96@example.net,"66/61
Mani Chowk, Chennai 308736",False,Driver,4,3.9
54950806,Adira Kakar,Civil,3,03195103432,jayant34@example.com,"H.No. 06, Mahajan Circle, Siliguri-189426",True,Passenger,1,3.1
4866365,Aaryahi Chaudhry,Electronics,2,+917851235107,sabharwalkashvi@example.org,"H.No. 79, Hegde Path, Shimoga 886942",True,Both,1,3.5
19725587,Saksham Varughese,Chemical,2,+916103429220,vedikakonda@example.com,"000, Solanki Road
Nagaon-923045",False,Driver,1,3.4
2451761,Aaryahi Sha,Electronics,3,6149143723,rhea11@example.org,"339, Dhillon Street
Udupi-392142",True,Passenger,2,5.0
68513513,Shlok Sarraf,Computer Science,1,00700931313,aayush28@example.org,"19/23
Chada Path
Surat-772075",False,Driver,3,3.3
71105320,Jayesh Dube,Electronics,2,04478041951,nsura@example.com,"143
Dhar Ganj
Haldia-037960",True,Passenger,3,4.1
67917717,Seher Jaggi,Electronics,1,9953567031,hridaan08@example.com,"H.No. 782, Barad Chowk
Srikakulam-576524",False,Both,3,3.2
54250104,Kabir Luthra,Electrical,2,05999729202,shanaya88@example.com,"69, Kalla Circle, Raurkela Industrial Township 893304",False,Passenger,3,4.5
86487695,Kartik Lad,Civil,2,+915482863196,kapadiadhanush@example.org,"75
Amble Nagar, Bhind-987397",False,Driver,2,3.7
43107223,Aradhya Mall,Electronics,2,+917706755802,dyalsara@example.org,"54
Sunder Chowk, Kalyan-Dombivli-604032",False,Driver,5,4.1
97460802,Hazel Kapur,Mechanical,2,+911999781526,anahi70@example.org,"61/643, Behl Ganj
Deoghar 744184",False,Passenger,3,4.6
74767716,Tanya Aggarwal,Computer Science,4,+919934110803,krishnannitara@example.com,"H.No. 44
Rattan Circle
Thoothukudi-403499",True,Both,5,3.9
99787587,Eva Yadav,Civil,4,9513704838,sarmakhushi@example.com,"438, Dube Chowk
Bikaner-735546",False,Driver,4,5.0
77428321,Vaibhav Baral,Mechanical,2,8222438459,hiran76@example.com,"H.No. 218, Shan Path
Phusro-595997",False,Driver,4,4.7
53782107,Nirvi Sem,Civil,1,+911438887883,ryansarin@example.com,"01, Manda Ganj, Ludhiana-978004",False,Both,2,4.9
50704977,Seher Krishnamurthy,Chemical,4,02674311218,msen@example.com,"383
Kannan Nagar, Sambhal 877191",True,Driver,2,4.4
84526553,Kabir Sastry,Chemical,1,04958473565,bajwashlok@example.com,"17/032, Shenoy Road
Chapra-033977",False,Passenger,1,3.6
39070632,Yuvaan Saha,Mechanical,2,+917708235199,madhupsama@example.org,"52/40, Ranganathan Street
Pimpri-Chinchwad-443101",False,Driver,2,3.1
55109971,Indrans Desai,Computer Science,1,2451938595,neelofardey@example.com,"H.No. 15, Sehgal Marg
Darbhanga 540823",True,Both,2,4.4
37562927,Nitara Bhargava,Civil,4,04447770462,walikabir@example.org,"415, Tara, Jorhat 801310",False,Driver,3,3.4
82209802,Kiara Mangat,Electronics,4,+910758888954,shazain@example.com,"H.No. 256
Bhatnagar
Hapur 882186",False,Driver,1,4.8
57863594,Aarna Ahluwalia,Computer Science,2,09465812319,hunarbhattacharyya@example.org,"H.No. 13, Johal Path, Madanapalle-081965",False,Driver,3,4.3
74002172,Elakshi Bhandari,Electrical,4,00043226508,bijujayaraman@example.org,"H.No. 14
Kota Ganj, Kishanganj 158947",False,Passenger,5,3.1
22277138,Hridaan Tailor,Electronics,1,03018159694,dhruv94@example.net,"H.No. 908
Sharaf Nagar, Pali 031294",False,Both,2,4.6
72570765,Saira Dhar,Chemical,2,0094435099,bedinishith@example.net,"H.No. 689
Viswanathan Circle, Bangalore-956140",False,Both,2,3.6
71559668,Jivika Mann,Electrical,4,01236304710,gkashyap@example.com,"H.No. 728
Savant Street, Srinagar 013082",False,Passenger,3,3.3
60155810,Eshani Badal,Computer Science,3,8496182606,bumbnirvi@example.com,"019, Luthra Ganj
Bardhaman 925805",False,Driver,3,3.8
75956881,Himmat Atwal,Mechanical,3,01560912221,auroramadhav@example.org,"79/85
Sagar Street, Kollam-842444",False,Driver,2,4.5
17468813,Shaan Din,Electrical,1,+914223793504,kuruvillakismat@example.org,"65
Chaudhary Street, Secunderabad 537343",False,Driver,1,4.5
70959108,Trisha Krish,Civil,1,09349051355,ritvikmahajan@example.net,"52/94
Singhal Marg
Miryalaguda-492366",False,Driver,3,3.1
80765387,Jayesh Sarraf,Electronics,1,09967400700,eacharya@example.net,"898
Chopra Ganj
Kirari Suleman Nagar-245537",False,Passenger,3,3.8
91908625,Chirag Dara,Computer Science,4,6138728889,shaan10@example.org,"H.No. 301, Das, Madhyamgram 199218",False,Passenger,1,4.1
83279442,Parinaaz Jain,Computer Science,1,6980763537,acharyaela@example.net,"H.No. 78
Shere Chowk, Pallavaram 364552",False,Both,4,3.5
93760407,Alisha Kala,Chemical,3,02249940300,faiyaz88@example.com,"62, Konda Path, Bidar-909959",False,Driver,3,3.2
76014883,Saksham Virk,Civil,4,+912119186466,mmandal@example.org,"24
Sankar Chowk, Bhiwani-424881",True,Both,3,4.4
34862901,Khushi Saha,Chemical,4,02800509801,ukala@example.com,"H.No. 73
Barad, Nashik 450462",False,Driver,5,3.9
911065,Siya Guha,Chemical,1,+917076608457,cdalal@example.org,"822, Bora Road, Bijapur-002844",False,Both,3,3.4
53591964,Reyansh Ghosh,Chemical,4,0685847760,siyakapur@example.com,"H.No. 42
Ganesh
Sangli-Miraj & Kupwad-786508",True,Both,2,3.8
52571372,Hiran Jain,Electrical,4,06529581440,aradhyadutta@example.org,"69/60
Mallick
Kalyan-Dombivli 783206",True,Driver,1,4.6
12423374,Abram Gandhi,Mechanical,3,+916914494581,wallabadal@example.com,"H.No. 646, Deol, Tadepalligudem-217767",True,Driver,1,4.4
65503395,Nehmat Rao,Civil,4,+916005533600,vbanik@example.org,"05/071
Behl Nagar, Lucknow-576303",True,Both,2,5.0
3939076,Neysa Hans,Mechanical,3,4124487093,solankivivaan@example.net,"75/56, Sekhon Road
Machilipatnam-352996",False,Driver,3,4.3
21822898,Lakshay Ahuja,Mechanical,2,2626315070,prishadhawan@example.net,"84/13
Aurora Path
Sri Ganganagar-586875",True,Passenger,4,3.4
91647936,Umang Sule,Civil,4,5366826674,nirvaan71@example.net,"H.No. 36
Sawhney Circle, Kishanganj-861335",False,Driver,4,3.6
74563803,Prisha Bansal,Computer Science,4,+911354809696,shankerjivika@example.net,"81/44
Wason Zila
Amravati-562752",False,Both,4,4.7
46966595,Bhamini Bakshi,Civil,1,6322768376,badalkhare@example.org,"H.No. 394
Karpe Chowk
Korba 993011",True,Both,1,3.9
47128795,Shanaya Sami,Chemical,2,09232556424,karidhruv@example.org,"88, Kota Nagar, Bardhaman 075897",True,Both,5,4.3
27770570,Ehsaan Warrior,Computer Science,3,09728212923,daminigole@example.net,"799, Chacko Road, Arrah 661364",True,Both,2,4.3
5502260,Inaaya  Chaudhari,Electronics,3,00331695441,bbedi@example.com,"960
Solanki Street
Siliguri 340378",False,Both,5,4.0
13554965,Jiya Kohli,Electrical,1,+914873258120,sanachacko@example.com,"17, Sahota Street, Visakhapatnam 695450",False,Both,5,4.4
12293203,Pranay Mannan,Electronics,4,06515265661,mishti56@example.net,"07, Lala Chowk
Nagaon 465201",True,Both,3,4.9
47016361,Amira Garg,Chemical,1,+910874418865,azadbakshi@example.net,"02, Srinivasan Zila, Jalandhar 007914",True,Passenger,4,3.1
77173436,Neelofar Vasa,Electronics,2,02804897243,kavyamadan@example.com,"02, Ramesh Marg, Guna 745500",True,Passenger,1,4.5
65738665,Aniruddh Gill,Electronics,1,5546888511,bdash@example.org,"H.No. 804, Tank Zila
Khandwa-563621",True,Driver,2,4.9
88599450,Nayantara Kala,Computer Science,2,+919354125089,behlzaina@example.org,"H.No. 552, Dalal
Barasat 758218",False,Both,4,3.8
41752129,Faiyaz Dey,Electronics,2,+913418672505,lokehunar@example.com,"95/923
Suresh Marg
Nagercoil 729274",True,Driver,4,4.4
82243087,Stuvan Dugal,Electronics,3,+916924261205,jivika70@example.net,"21/170
Bhat Zila, Bhimavaram 435160",False,Both,4,3.0
89485665,Emir Kade,Electronics,4,07236222121,sehervasa@example.org,"23, Desai Street, Visakhapatnam-435433",True,Driver,2,4.1
42096765,Yashvi Zacharia,Electronics,3,08892646410,ryankara@example.com,"93
Ravel Ganj
Surendranagar Dudhrej-075616",True,Passenger,5,4.8
46903621,Parinaaz Atwal,Mechanical,4,05625676263,buchvidur@example.com,"H.No. 75, Dutt Nagar
Kharagpur-752261",True,Driver,4,3.1
55331549,Hiran Balasubramanian,Computer Science,4,6194799162,neelofarmajumdar@example.net,"H.No. 386
Divan Ganj
Kavali 129475",False,Passenger,1,3.5
17088443,Anay Mahal,Electrical,2,+911806176772,nayantarahora@example.org,"H.No. 06
Suresh Street
Proddatur-250276",True,Passenger,3,4.6
17523302,Kavya Trivedi,Computer Science,4,4481692913,diyasandal@example.com,"44/508, Baria Path, Jorhat 677913",False,Both,1,4.8
10834706,Kimaya Chakrabarti,Chemical,2,01641902950,kumernayantara@example.com,"75/897, Biswas Nagar, New Delhi 675611",False,Driver,5,3.5
92276645,Raunak Bhavsar,Chemical,2,05637536250,bijukari@example.com,"87/466, Rajagopalan Ganj
Nagercoil-085152",False,Passenger,1,4.5
11122833,Fateh Sule,Computer Science,3,1364696211,xramesh@example.net,"95/703
Lal Ganj, Asansol-894665",False,Both,4,3.1
58808489,Manikya Suri,Mechanical,3,0267175463,veer45@example.com,"91/919
Halder Ganj, Jaunpur 225717",False,Passenger,2,3.1
16096605,Shaan Dua,Computer Science,4,07280584794,shloksani@example.net,"62, Jani Zila
Tumkur-527282",True,Passenger,2,3.3
76283939,Anahi Dhaliwal,Electronics,2,02112144642,kashviratti@example.net,"84, Andra
Pudukkottai-702838",True,Both,1,3.3
75294538,Akarsh Amble,Civil,4,04758331853,sachdevavardaniya@example.com,"H.No. 25
Sampath Ganj
Bhiwani-360284",False,Both,4,4.4
99603793,Zaina Borra,Chemical,4,05899851417,gkade@example.com,"25, Sha, Malda 778989",True,Driver,2,3.8
45300354,Madhup Bhasin,Computer Science,4,+919132858300,takdivij@example.org,"H.No. 91, Saxena Ganj, Narasaraopet 116391",False,Passenger,4,3.5
80380771,Ojas Barman,Chemical,1,8416343569,brahmbhattmisha@example.com,"H.No. 225
Wali Nagar
Rewa 073602",False,Passenger,5,4.7
97156619,Uthkarsh Balakrishnan,Electronics,1,+912515847126,sanamammen@example.net,"19/73
Singh Nagar
Bhilai-573007",True,Passenger,4,3.2
94843868,Sana Sami,Mechanical,3,+913431500415,indrans30@example.net,"018, Sagar Road
Tirunelveli 492593",True,Driver,3,4.8
34423055,Anahita Chhabra,Chemical,4,07584112282,shankeradvika@example.com,"150, Dugal
Kolkata 513347",False,Both,4,3.5
61468222,Zaina Wagle,Civil,1,09962528011,zainmammen@example.net,"H.No. 695
Kumar Nagar, Alappuzha-635574",False,Both,3,3.2
17448332,Anaya Loke,Mechanical,3,04585462492,gshan@example.com,"40/418
Sidhu Chowk
Ghaziabad 774166",True,Driver,3,3.6
42421325,Mannat Lal,Chemical,4,08534810472,basutaimur@example.org,"47/62, Dar Marg, Loni 228672",False,Driver,2,4.6
89271481,Samaira Borra,Electrical,1,05252253270,urvishukla@example.com,"86/07
Tata Path, Madanapalle 796063",False,Passenger,5,3.6
4792168,Jhanvi Tank,Civil,4,3745232655,kartik96@example.org,"89
Thakur
Uluberia 361452",False,Passenger,1,4.5
2245584,Farhan Loke,Chemical,2,05541723687,nlad@example.net,"H.No. 74, Warrior
Mau 375006",True,Both,1,4.4
66429907,Jhanvi Tak,Mechanical,3,1509794149,vhegde@example.org,"213, Agarwal Street
Sambalpur-590253",True,Both,5,5.0
26112553,Ishaan Andra,Computer Science,1,04419735633,bhaktaazad@example.com,"40, Dugar Street, Karimnagar-260166",False,Both,1,4.8
26820555,Misha Bava,Civil,3,+913777300007,ekhalsa@example.com,"H.No. 352
Buch Chowk, Machilipatnam 028170",True,Both,3,4.5
38209144,Parinaaz Seshadri,Chemical,3,01934116271,vedikagoyal@example.com,"55/69
Sodhi Ganj, Nangloi Jat-246426",True,Passenger,4,3.2
47488561,Aayush Deep,Civil,3,+912573996941,aayushswamy@example.net,"H.No. 534, Garde
Amritsar 332445",False,Driver,3,4.1
82525577,Dhanuk Goyal,Civil,2,2775689360,anahimane@example.com,"915, Salvi Nagar
Kanpur 522691",False,Driver,3,3.4
6389421,Mohanlal Gopal,Chemical,1,+919887608343,wasonivan@example.net,"H.No. 774, Ramachandran Chowk
Moradabad 718642",True,Both,5,3.9
72589023,Yuvaan Kara,Electrical,4,+915183212775,lgoda@example.org,"H.No. 92, Bajwa Ganj, Vijayanagaram-681539",True,Passenger,1,4.1
13393459,Miraan Gulati,Electrical,3,8120797961,anvisamra@example.org,"593, Yadav Zila
Khandwa-454810",False,Driver,1,3.1
42624784,Taimur Chaudhuri,Civil,2,4295721144,gchopra@example.net,"82, Agarwal Circle, Bongaigaon 352047",False,Both,5,4.7
13404231,Prerak Korpal,Electronics,2,+917627842565,tejasdugar@example.net,"40/028, Rao Zila, Bhalswa Jahangir Pur 417508",True,Passenger,1,4.0
31525061,Misha Ramachandran,Electrical,1,+917891190146,bijurandhawa@example.com,"H.No. 82
Chadha Nagar
Durg-700169",True,Driver,1,4.9
74473416,Priyansh Agrawal,Computer Science,1,4511685581,dinbadal@example.com,"29, Ganesan Marg, Jamshedpur 863096",False,Both,4,3.5
48020105,Diya Rana,Computer Science,2,+912676500312,khalsaanvi@example.net,"62
Kapadia Ganj, Belgaum-760329",True,Passenger,2,4.1
47262953,Oorja Dalal,Electronics,1,07791749904,tbhargava@example.com,"80, Aurora Chowk
Mehsana 950950",False,Both,2,3.3
27919910,Alisha Devan,Computer Science,3,5953705220,waglevaibhav@example.net,"54/953, Behl Chowk, Bareilly-500402",False,Driver,4,4.1
64568653,Himmat Mangat,Electronics,2,+914290217782,sbuch@example.com,"979
Khalsa Nagar
Miryalaguda-541011",False,Driver,5,4.7
74763087,Ritvik Bhandari,Computer Science,1,5115314339,balayrhea@example.org,"79/656, Magar Street, Rewa 374770",True,Passenger,1,4.3
94668739,Ishita Saha,Chemical,3,+914599785617,dashalisha@example.net,"14
Mangat Ganj
Karaikudi-641060",True,Passenger,1,4.1
83615535,Yuvaan Dutt,Electrical,2,09414209130,shray72@example.org,"H.No. 175
Hans Marg, Nashik-138679",True,Both,3,4.6
3483733,Jivika Bahri,Computer Science,2,01002982099,harioorja@example.com,"H.No. 10
Lad Nagar, Pali 149911",False,Driver,2,4.8
26622877,Aradhya Dave,Electrical,4,+919729688964,omammen@example.org,"36/948, Sane Marg
Akola-958822",True,Both,5,3.7
8507362,Hiran Korpal,Electronics,3,+915682097486,gilldivij@example.com,"65/41
Sachar Nagar
Akola 334712",True,Passenger,5,3.3
93992742,Shlok De,Electrical,2,06925656107,sjaggi@example.org,"63
Sastry Path, Raebareli-402656",True,Driver,2,3.6
21589659,Vidur Sehgal,Computer Science,2,+911166193221,ideep@example.net,"H.No. 07, Varma Marg, Durgapur 077456",True,Both,4,3.1
95283636,Shayak Ganesh,Civil,1,05506222786,dhruvsen@example.net,"H.No. 51
Kade Path, Mira-Bhayandar-246397",True,Driver,5,4.8
13585352,Azad Bhattacharyya,Mechanical,1,0591705828,trivedisamaira@example.com,"02/58, Suresh Road, Chandrapur-831234",False,Both,2,3.7
90950864,Pihu Samra,Electronics,3,+911905080073,deepnishith@example.com,"48, Taneja Road
Chandigarh-907891",True,Driver,1,3.7
6209796,Neysa Balakrishnan,Mechanical,4,+919380312314,manikya11@example.org,"828
Cheema
Thane 195935",True,Driver,4,3.2
91116361,Zain Bajwa,Mechanical,3,6068945885,azad58@example.com,"H.No. 906, Shan Road
Guwahati-929642",True,Passenger,3,3.1
38301431,Vanya Butala,Chemical,3,+917529570295,hridaanchoudhary@example.org,"92, Saini Zila
Agartala-075640",True,Passenger,5,3.6
73988774,Neelofar Kala,Mechanical,2,4161049412,rkaran@example.org,"15/702, Chowdhury Chowk, Amroha-510677",False,Passenger,4,3.5
97783666,Oorja Edwin,Computer Science,1,03429136195,yakshitsachdeva@example.net,"362, Sanghvi
Kishanganj-057089",False,Both,3,3.3
31449402,Devansh Srivastava,Chemical,1,9081671604,ramurvi@example.com,"910
Sandal Nagar
Pondicherry-809868",False,Both,3,3.8
77392500,Zaina Sengupta,Computer Science,2,+914672860100,fgala@example.net,"68, Bandi Street
Bhatpara-979751",True,Driver,2,3.9
8903493,Piya Gopal,Electronics,4,3952092805,dhanuk39@example.net,"742
Mann Ganj
Arrah 203382",False,Passenger,4,4.3
43025919,Amani Khanna,Electrical,1,+912061795039,suhanagill@example.com,"82/36
Iyer Street
Panvel 432802",False,Both,2,4.8
61283545,Anay Sarraf,Chemical,2,1405070543,fjain@example.com,"H.No. 46
Khare Zila, Navi Mumbai-177647",False,Driver,4,4.2
41221333,Madhav Dugar,Computer Science,3,+916243237730,dkannan@example.org,"H.No. 220
Doshi Road, Sirsa-308735",False,Passenger,5,4.3
27421588,Sana Gaba,Electrical,2,00653538447,stuvan04@example.com,"95, Varghese Ganj
Anand 717225",False,Both,4,3.9
19975783,Aayush Kant,Civil,3,1246497003,hanshbath@example.com,"65/19
Rastogi Street
Farrukhabad 065402",False,Passenger,3,4.8
13684523,Ira Hegde,Civil,1,01938733882,raunak13@example.com,"H.No. 710
Mane
Dhanbad 699056",False,Both,3,3.1
85726954,Yuvraj  Bali,Chemical,1,7303603414,chandranmohanlal@example.org,"H.No. 800
Kapadia Nagar, Vasai-Virar-057973",True,Passenger,3,4.3
13266401,Shray Raja,Computer Science,4,00296419445,chirag72@example.net,"H.No. 22
Shukla
Sagar-273330",False,Driver,5,3.8
14001855,Vardaniya Agarwal,Electrical,4,+912455973350,indrans42@example.org,"06, Kari Nagar
Alwar-677077",True,Both,2,5.0
7424245,Pari Basak,Mechanical,3,+915160670129,tbasak@example.net,"02/040
Raj Marg, Navi Mumbai-157048",False,Both,1,3.3
26290481,Vardaniya Chatterjee,Electrical,4,4136694153,hiran99@example.com,"H.No. 776, Vala Street
Mathura 653844",True,Both,2,3.6
34341023,Ranbir Chakraborty,Electronics,4,07021703131,keyaguha@example.net,"87/705, Bath Street, Hazaribagh-014249",True,Both,5,4.7
12002297,Vaibhav Barad,Electronics,2,01437026636,ddhar@example.net,"98/756, Batta Nagar, Mahbubnagar 431861",False,Both,2,4.3
64318834,Neysa Madan,Computer Science,1,04885120598,balipihu@example.com,"75/962
Kadakia Street
Visakhapatnam-742327",True,Driver,3,4.6
20306568,Romil Balakrishnan,Electronics,2,1070061876,kaira52@example.org,"96/42
Mangat Ganj
Nadiad 368888",False,Driver,1,3.3
39117169,Misha Chaudhari,Chemical,1,1291503993,drishya49@example.net,"94/58
Bhatti Chowk
Phagwara 984560",True,Passenger,2,3.6
95511357,Jhanvi Maharaj,Chemical,4,02846881044,eva87@example.org,"66/40
Sampath Chowk, Lucknow 603115",False,Passenger,1,3.1
3480077,Alisha Bandi,Electrical,3,3502183998,ekadakia@example.net,"328
Mammen Chowk
Guntakal-343462",False,Driver,2,3.5
4005846,Urvi Behl,Electrical,3,0592049292,kibeindranil@example.org,"48/061, Barad Marg
Deoghar 598698",True,Driver,3,3.7
